"player_index","X","Game_id","Team","minutes","Points","season_id","Total_Rebounds","Assists","Steals","Turnovers","Blocked_Shots","br_url","cbb_games","cbb_minutes"
805,32685,21400612.506666668,"PHI",2311,744,2013.9999999999989,611,128,133,146,142,"nerlens-noel-1",23.99999999999999,764.9999999999999
810,32889,21400176.040000003,"MIL",738,308,2013.9999999999998,138,42,31,47,5,"jabari-parker-1",35,1074
811,32917.5,21400976.156249996,"ATL",741,213,2014,162,30,19,44,9,"adreian-payne-1",138.00000000000003,2760
812,32974.5,21400586.060975604,"ORL",2490,731,2013.999999999999,349,533,142,203,20,"elfrid-payton-1",99.99999999999996,3160.0000000000005
813,33031,22690950.322580654,"BOS",238,90,2014,51,10,9,11,6,"dwight-powell-1",135.99999999999997,3563.0000000000005
814,33047,21400003,"LAL",14,2,2014,0,0,0,1,0,"julius-randle-1",40,1232
815,33065,21400645.942857146,"MIN",264,73,2014,39,11,6,11,1,"glenn-robinson-1",62.00000000000001,2175.999999999999
817,33187.5,21400644.445945945,"PHI",1131,386,2013.9999999999989,163,77,38,76,26,"jakarr-sampson-1",66.00000000000001,1998.9999999999995
818,33260,22527441.32394366,"BOS",1901,562,2013.9999999999989,233,213,100,94,19,"marcus-smart-1",64,2118
819,33302.5,24257745.285714287,"NOP",68,30,2013.9999999999998,6,10,3,12,0,"russ-smith-1",133,3230.999999999999
820,33346.00000000001,21400594.027397253,"SAC",1129,319,2013.9999999999989,88,67,20,40,17,"nik-stauskas-1",75.00000000000003,2467.0000000000005
821,33384,21401082,"SAC",33,8,2013.9999999999998,2,9,2,4,0,"david-stockton-1",138,2746
822,33395,21400467.94736842,"MEM",126,57,2013.9999999999998,34,4,5,7,5,"jarnell-stokes-1",87,2583
823,33417,21400826.520000003,"CHO",257,83,2013.9999999999998,86,4,4,11,9,"noah-vonleh-1",29.99999999999999,795
824,33430.5,21401111,"SAC",7,0,2014,2,1,0,0,0,"david-wear-1",130,2834
825,33456.99999999999,21400488.92156863,"NYK",668,199,2013.999999999999,106,40,15,35,11,"travis-wear-1",128,2840.999999999999
826,33492.5,21400490.349999994,"IND",107,57,2013.9999999999998,29,6,5,5,2,"shayne-whittington-1",114,2575.999999999999
827,33543.500000000015,21400629.951219514,"MIN",2971,1387,2013.999999999999,374,170,86,177,50,"andrew-wiggins-1",35,1148
828,33600,21400696.12903226,"BOS",334,105,2014,42,13,8,5,2,"james-young-1",40.00000000000001,1296
829,33619.5,21500335.25,"POR",36,10,2015,6,0,1,1,2,"cliff-alexander-1",28,491.99999999999994
830,33653.49999999999,23167283.499999996,"DAL",738,255,2014.999999999999,152,36,23,29,28,"justin-anderson-1",97.99999999999999,2360.9999999999995
832,33688,21500685,"ORL",27,6,2015,1,1,1,3,0,"keith-appling-1",142,4231
834,33788.49999999998,21500640.868421048,"PHO",2110,1048,2015.0000000000002,187,200,44,160,20,"devin-booker-1",128,3083.9999999999973
835,33841,21500560.4137931,"LAL",596,115,2014.9999999999995,70,19,14,15,5,"anthony-brown-1",47.00000000000001,615.0000000000002
836,33888.5,21500653.515151497,"SAC",1411,463,2014.9999999999993,352,37,47,46,66,"willie-cauley-stein-1",104.99999999999996,2571.999999999999
837,33922,21501225,"IND",6,4,2015,1,0,0,0,0,"rakeem-christmas-1",142,3124
838,33924,21501007.666666664,"BOS",6,6,2015,1,0,0,1,0,"coty-clarke-1",65,1384
839,33945.50000000001,24500597.200000003,"POR",153,44,2014.9999999999998,33,10,2,10,0,"pat-connaughton-1",139,4489.000000000002
840,33968.5,21500893.000000007,"LAC",28,5,2015,4,0,0,0,1,"branden-dawson-1",130,3458
842,33987,21500041.333333332,"HOU",6,0,2015,1,0,1,0,0,"sam-dekker-1",113,3151.9999999999995
843,33989,21501224,"SAC",24,6,2015,4,1,1,0,0,"duje-dukan-1",97,970
844,34002.5,21500779.346153848,"WAS",146,63,2014.9999999999995,23,5,5,1,1,"jarell-eddie-1",123,3173.000000000001
845,34053.5,21500597.82894736,"NYK",1261,426,2015.0000000000002,143,177,50,87,10,"jerian-grant-1",118.99999999999999,4330.999999999998
846,34112,22476108.999999996,"HOU",389,143,2014.9999999999998,67,17,11,18,11,"montrezl-harrell-1",111.99999999999997,2955.999999999999
847,34144,23239777.565217394,"CHO",103,18,2014.9999999999998,16,2,6,4,0,"aaron-harrison-1",79,2306
849,34253.5,21500713.473684218,"DET",385,152,2014.9999999999998,45,27,9,19,1,"darrun-hilliard-1",132.00000000000006,3537
850,34286.99999999999,21500484.310344826,"BRK",614,167,2014.9999999999995,154,43,39,26,16,"rondae-hollis-jefferson-1",76,2052
851,34326.999999999985,21500536.35294117,"PHI",702,287,2014.9999999999995,135,33,19,32,40,"richaun-holmes-1",94.99999999999999,2517.0000000000005
853,34409,27215157.142857138,"OKC",65,17,2015,13,0,1,3,2,"josh-huestis-1",135,3375
855,34470.999999999985,22539504.14285714,"DET",1767,625,2015.0000000000002,322,118,56,117,12,"stanley-johnson-1",37.999999999999986,1079
857,34608.00000000001,21500863.432432428,"MIN",576,156,2014.9999999999995,47,108,31,33,3,"tyus-jones-1",39.00000000000001,1322
858,34670.50000000001,23091497.374999993,"CHO",1904,656,2015,365,106,44,60,48,"frank-kaminsky-1",143.99999999999997,2936.999999999999
859,34726.99999999999,21500724.759999994,"CLE",94,23,2014.9999999999995,26,3,4,7,5,"sasha-kaun-1",134.99999999999997,2227
860,34742,21500796.400000002,"GSW",21,9,2015,10,0,0,1,0,"kevon-looney-1",36,1112
861,34784.50000000001,21500640.925000004,"UTA",1383,488,2015.0000000000002,299,59,26,65,18,"trey-lyles-1",35.99999999999999,828
863,34900,22880247.620689657,"MEM",428,162,2014.9999999999995,93,16,11,22,7,"jarell-martin-1",65,1994.9999999999998
865,35007.5,21501020.083333336,"BRK",363,112,2014.9999999999998,68,9,28,15,12,"chris-mccullough-1",16,449.0000000000001
866,35031.49999999999,23167566.208333332,"PHO",199,108,2014.9999999999998,22,25,3,15,1,"jordan-mcrae-1",114.00000000000001,3089.0000000000005
868,35090.5,23722956.444444448,"BOS",68,25,2014.9999999999998,15,3,0,1,12,"jordan-mickey-1",65,2196.9999999999995
871,35194.49999999999,25945350.88888889,"MEM",336,99,2014.9999999999998,40,32,19,20,6,"xavier-munford-1",61,2165
873,35310.999999999985,21500428.150943387,"PHI",1594,928,2014.9999999999995,373,65,22,124,61,"jahlil-okafor-1",37.99999999999998,1143
874,35357.00000000001,23551605.76923077,"ATL",414,90,2014.9999999999998,55,42,10,27,2,"lamar-patterson-1",149.00000000000003,3620.000000000001
875,35409.999999999985,24485679.77611939,"OKC",765,301,2014.9999999999993,89,116,38,52,8,"cameron-payne-1",68.99999999999999,2234.9999999999986
877,35486.49999999998,21500774.435483865,"CHI",1103,436,2014.999999999999,337,52,25,54,22,"bobby-portis-1",69.99999999999997,1994.9999999999989
879,35622.999999999985,26873730.970149256,"TOR",935,341,2014.9999999999993,138,53,42,37,12,"norman-powell-1",141.00000000000003,3552.999999999998
880,35676,21500642.820512827,"BRK",426,182,2014.9999999999998,122,10,6,16,30,"willie-reed-1",67.00000000000001,1654.0000000000002
881,35728.49999999997,25743050.56060605,"MIA",1492,434,2014.9999999999993,157,95,42,47,38,"josh-richardson-1",27.999999999999986,
882,35783.499999999985,23773338.318181828,"BOS",409,96,2014.9999999999995,80,43,7,21,4,"terry-rozier-1",73,1956
884,35914.5,22535092.275862068,"SAS",836,342,2014.9999999999993,100,60,26,54,5,"jonathon-simmons-1",30.000000000000007,903
885,35947.5,21500943.625000004,"LAC",72,22,2015,28,2,1,0,5,"alex-stepheson-1",137,2616
887,36013.50000000001,21500614.402439017,"MIN",2620,1503,2015,858,161,58,183,138,"karl-anthony-towns-1",39.00000000000001,821.9999999999998
888,36088.000000000015,23590228.059701495,"IND",1564,691,2014.9999999999993,377,44,27,79,109,"myles-turner-1",33.99999999999997,753.9999999999997
889,36156.5,21500629.957142875,"MIL",1000,217,2014.9999999999998,88,39,29,28,16,"rashad-vaughn-1",23,741.9999999999995
890,36196,25945270.777777776,"MEM",176,31,2015,25,22,10,9,3,"briante-weber-1",126.99999999999999,2959.0000000000005
891,36205.5,21501144.599999998,"PHO",67,29,2015,38,5,4,6,5,"alan-williams-1",29,58
892,36256.00000000002,24357699.09890109,"MIA",2567,592,2015,466,126,76,107,30,"justise-winslow-1",39,1134.0000000000002
893,36310,21500323.529411767,"PHI",145,61,2015,38,3,5,2,7,"christian-wood-1",63,1467
894,36336.50000000001,26500616.69444444,"TOR",271,117,2014.9999999999995,41,34,11,18,3,"delon-wright-1",67.99999999999997,2366.0000000000005
895,36376.99999999999,23278390.644444436,"IND",394,163,2014.9999999999995,51,66,15,35,0,"joe-young-1",28.999999999999993,390.99999999999983
897,36498.49999999999,21600760.442307692,"NYK",858,215,2015.9999999999998,98,107,34,56,8,"ron-baker-1",123.99999999999997,3793.999999999999
898,36534.49999999999,21600207.949999996,"MEM",291,77,2015.9999999999998,31,43,12,29,6,"wade-baldwin-1",67.99999999999999,2011.9999999999998
899,36555.499999999985,21600574.909090903,"DEN",165,83,2016,17,11,7,8,0,"malik-beasley-1",33.99999999999999,1012.9999999999997
902,36649,21600925.333333332,"DAL",10,0,2016,2,0,0,1,0,"ben-bentil-1",69,1925
904,36737.5,24457540.285714287,"UTA",63,26,2016.0000000000002,19,2,1,2,3,"joel-bolomboy-1",130,3744.0000000000005
905,36784.99999999999,23082035.55555555,"MIL",2162,821,2016.0000000000002,239,338,87,125,14,"malcolm-brogdon-1",135.99999999999994,4161.000000000003
906,36872.999999999985,25179484.031578925,"BOS",1558,600,2016,256,77,41,81,20,"jaylen-brown-1",33.99999999999999,938
908,37015.49999999999,21600613.98780488,"PHO",1740,753,2016.0000000000002,348,60,67,108,70,"marquese-chriss-1",33.999999999999986,846
909,37089.499999999985,22206645.68181817,"OKC",993,188,2015.9999999999998,90,135,29,43,7,"semaj-christon-1",64,2226.9999999999986
910,37129.49999999999,21601061.92857143,"DAL",188,79,2016.0000000000002,7,26,4,13,0,"quinn-cook-1",143,4032.0000000000005
911,37156.00000000001,23138950.38461539,"MEM",248,65,2016,65,2,3,8,17,"deyonta-davis-1",35,650.9999999999999
912,37212.499999999956,21870827.91891891,"ATL",1250,399,2015.9999999999998,124,193,39,95,1,"malcolm-delaney-1",135.99999999999991,4691.999999999999
913,37258,21600746.470588233,"NOP",198,87,2016,73,4,4,7,7,"cheick-diallo-1",26.999999999999996,202.00000000000003
914,37305.5,21600614.551282052,"MIN",1331,293,2016,166,188,78,89,36,"kris-dunn-1",95.00000000000001,2992
915,37353.99999999999,21600570.421052635,"DET",145,60,2016,41,7,1,14,1,"henry-ellenson-1",33,1105
916,37378.99999999999,21600350.322580647,"PHI",786,627,2016,243,66,27,117,76,"joel-embiid-1",27.99999999999999,645.9999999999999
919,37522.99999999999,21600633.296296295,"DAL",1642,350,2016.0000000000002,222,67,52,45,25,"dorian-finney-smith-1",134.00000000000009,3831.999999999999
920,37584.499999999985,24457769.357142866,"SAS",357,114,2016,29,26,1,13,1,"bryn-forbes-1",138.00000000000003,4015
921,37608,21601188.6,"ORL",43,0,2016.0000000000002,7,0,0,3,0,"patricio-garino-1",129,3882.0000000000005
922,37615,21600280.444444444,"DET",31,4,2016,3,2,0,0,0,"michael-gbinije-1",119.99999999999997,3060
923,37622,21601188.6,"ORL",47,14,2016.0000000000002,9,3,1,2,0,"marcus-georges-hunt-1",130,4017.0000000000005
924,37633,21600302.705882356,"DAL",231,106,2016,22,26,8,21,0,"jonathan-gibson-1",131,3208.999999999999
925,37654.99999999999,21600670.444444444,"CHO",187,57,2016,22,6,6,3,1,"treveon-graham-1",140,3556
926,37707.5,23139001.858974352,"MEM",1593,464,2016,147,211,56,88,22,"andrew-harrison-1",79.00000000000001,2258.9999999999995
929,37921.49999999999,21600609.780487802,"NOP",1883,866,2016.0000000000002,269,121,38,101,9,"buddy-hield-1",132,4183.999999999999
930,37963,21600122,"WAS",1,0,2016,1,0,0,0,0,"danuel-house-1",119,3581
931,38003.000000000015,21600576.759493675,"LAL",2280,740,2016,316,166,50,116,36,"brandon-ingram-1",35.999999999999986,1245
932,38045,21600311.400000002,"BOS",17,10,2016.0000000000002,4,3,0,0,0,"demetrius-jackson-1",57,1658
933,38052,21600591.66666667,"DAL",83,35,2016,9,19,2,3,0,"pierre-jackson-1",74,2426.9999999999995
934,38058,21601027.333333332,"LAC",10,4,2016,3,1,2,1,1,"brice-johnson-1",148,3108
935,38066.49999999999,27314925.42857143,"GSW",107,26,2016.0000000000002,29,0,3,6,5,"damian-jones-1",99,2682
937,38157.99999999999,21600923.939393938,"SAC",612,289,2016,162,27,16,37,13,"skal-labissiere-1",36,568.0000000000002
938,38192.99999999999,22681636.189189196,"POR",268,84,2016,25,12,10,11,3,"jake-layman-1",141.00000000000003,3933.000000000001
939,38239.999999999985,21600780.49122806,"BRK",1233,468,2015.9999999999998,188,110,49,59,8,"caris-levert-1",102.99999999999993,2718.9999999999995
940,38277.5,21601081.333333332,"PHI",233,148,2016,85,13,9,13,9,"shawn-long-1",135,4023.0000000000005
943,38461.50000000001,25088963.186046507,"GSW",1257,343,2016,133,93,41,39,18,"patrick-mccaw-1",65,2060
944,38543.49999999999,21600627.2948718,"MIA",1965,497,2016,256,124,46,56,18,"rodney-mcgruder-1",135,3699
945,38607.00000000001,26090276.877551008,"SAS",485,193,2016,69,75,24,54,7,"dejounte-murray-1",33.99999999999998,1139
946,38672.49999999998,21600624.58536587,"DEN",1765,811,2016.0000000000002,214,170,51,113,24,"jamal-murray-1",35.99999999999999,1267.0000000000005
947,38729.49999999999,21600635.84375,"NYK",334,98,2016,64,8,15,12,8,"maurice-ndour-1",66,2131
948,38757,21600378.65217391,"IND",94,21,2016,17,5,3,5,0,"georges-niang-1",138,4112
949,38778.5,21601054.25,"LAL",398,120,2015.9999999999998,63,14,13,11,7,"david-nwaba-1",88.00000000000001,2287.9999999999995
950,38800,25078809.347826082,"WAS",81,24,2016,23,3,2,4,0,"daniel-ochefu-1",141,3058.999999999999
951,38814,21600928.2,"HOU",50,14,2016.0000000000002,10,3,3,4,1,"chinanu-onuaku-1",66,1386
953,38849,21600881.857142847,"NYK",171,40,2015.9999999999998,51,10,4,12,4,"marshall-plumlee-1",123.99999999999997,1772.9999999999995
954,38862.5,21601181.333333336,"PHI",157,64,2016.0000000000002,29,5,3,3,2,"alex-poythress-1",112,2475
955,38874.49999999999,23822680.444444444,"POR",86,34,2016,14,12,2,11,3,"tim-quarterman-1",99,2465
956,38896.5,21600958.692307685,"PHI",300,137,2016,32,34,9,19,2,"chasson-randle-1",143.99999999999997,4795
957,38920.49999999999,21600610.318181813,"SAC",198,79,2016,23,11,5,8,1,"malachi-richardson-1",37,1271.9999999999995
958,38972.99999999999,22082523.77108434,"OKC",1637,483,2016,290,82,40,83,33,"domantas-sabonis-1",74.00000000000003,1967.9999999999993
961,39172.49999999999,27600822.9,"NOP",342,94,2015.9999999999998,25,20,7,14,2,"wayne-selden-1",109,3215.0000000000005
962,39210.999999999985,22302217.526315786,"TOR",870,229,2015.9999999999998,188,18,27,33,45,"pascal-siakam-1",67.99999999999994,2222.9999999999986
963,39243,21600434.14285714,"LAC",25,10,2016,6,0,0,2,1,"diamond-stone-1",35,808.0000000000001
964,39250,30172212.714285716,"HOU",61,3,2016,5,4,1,0,1,"isaiah-taylor-1",92,2833
965,39254.5,21600844,"CHO",25,2,2016,3,1,0,1,0,"mike-tobey-1",138,2249
966,39285.999999999985,21600685.426229496,"PHO",1122,444,2015.9999999999995,95,226,48,77,5,"tyler-ulis-1",71.99999999999996,2166.9999999999995
967,39321,21601137.11111111,"DAL",116,40,2016,22,9,2,3,4,"jarrod-uthoff-1",100,2649.9999999999995
968,39355.99999999999,22912108.81967212,"CHI",998,296,2015.9999999999995,159,65,30,51,8,"denzel-valentine-1",143.99999999999991,4176
970,39448,21600918.4,"MIA",470,98,2016,82,21,10,18,10,"okaro-white-1",139,3419
971,39501.99999999999,21600656.041095898,"BRK",1645,543,2015.9999999999995,184,192,42,142,36,"isaiah-whitehead-1",55.999999999999986,1708.0000000000002
972,39556.00000000001,24457546.542857137,"MEM",575,186,2016,76,26,27,34,10,"troy-williams-1",36.99999999999999,
973,39581.00000000001,22933887.66666667,"HOU",50,16,2016.0000000000002,10,2,3,5,1,"kyle-wiltjer-1",147.00000000000003,3498
978,39805.5,21700661.666666668,"BRK",1437,587,2016.9999999999995,388,49,28,82,88,"jarrett-allen-1",33.00000000000001,1062.0000000000002
979,39850.5,21700944.222222216,"BOS",106,19,2017,11,12,3,9,2,"kadeem-allen-1",67.99999999999999,1869.9999999999998
980,39864.99999999999,21700390.18181818,"IND",30,13,2016.9999999999995,9,0,1,2,3,"ike-anigbogu-1",29,376.9999999999999
981,39912.5,24081490.952380948,"TOR",1718,517,2016.9999999999995,205,62,58,51,18,"og-anunoby-1",49.99999999999997,868.9999999999994
982,39966.5,21700911.000000004,"CHI",305,48,2017,25,35,13,13,0,"ryan-arcidiacono-1",143.99999999999994,4592.999999999998
983,39986,21700920.4,"ORL",279,77,2017,38,18,2,8,3,"jamel-artis-1",135,3726
984,40019.99999999999,21700552.603773583,"CHO",711,175,2016.9999999999993,124,38,16,23,2,"dwayne-bacon-1",69,1986.9999999999998
985,40072.49999999999,21700509.480769232,"LAL",1781,528,2016.9999999999993,360,376,88,136,43,"lonzo-ball-1",35.99999999999998,1262.9999999999995
986,40135.5,26295115.58108109,"GSW",986,303,2016.9999999999993,254,117,41,57,65,"jordan-bell-1",104.99999999999997,2593.000000000001
987,40193.50000000001,21700845.59523809,"ORL",582,178,2017,180,34,15,21,21,"khem-birch-1",69.00000000000001,1752
988,40221,21700874.07692308,"BOS",115,39,2016.9999999999998,19,8,3,8,1,"jabari-bird-1",114.00000000000001,3009.0000000000005
989,40236.99999999999,21700559.421052627,"CHI",313,151,2016.9999999999998,33,20,7,11,1,"antonio-blakeney-1",64,2035
991,40325,21701019,"GSW",1,0,2017,1,0,0,0,0,"chris-boucher-1",69,1711
992,40330.5,23700340.4,"UTA",31,10,2016.9999999999998,12,1,0,0,0,"tony-bradley-1",38,554
993,40376.499999999985,21700622.926829267,"MEM",2352,898,2016.9999999999995,257,135,73,124,17,"dillon-brooks-1",108.99999999999999,3150.0000000000005
994,40445.999999999985,22753361.701754384,"MIL",790,224,2016.9999999999993,145,25,32,25,13,"sterling-brown-1",32,155.99999999999994
995,40482,21700896.200000003,"LAL",71,22,2017,17,6,1,2,2,"thomas-bryant-1",69,1745
996,40508.000000000015,21700779.324324317,"LAL",562,134,2017.0000000000002,65,75,23,42,10,"alex-caruso-1",137,3931.000000000001
997,40546.000000000015,21700538.974358976,"ATL",521,183,2017.0000000000002,127,27,9,13,4,"tyler-cavanaugh-1",137,3507
998,40569.00000000001,21700084.28571429,"DAL",65,20,2016.9999999999998,7,3,2,2,0,"gian-clavell-1",70,2170
999,40581,21700541.882352944,"DAL",122,23,2017,14,2,7,7,5,"antonius-cleveland-1",120.99999999999997,3484
1000,40626.49999999999,21700619.91891891,"ATL",1785,777,2016.9999999999993,541,98,47,105,80,"john-collins-1",64,1324
1001,40698.49999999999,22843550.942857143,"POR",1115,320,2016.9999999999993,233,58,20,60,33,"zach-collins-1",39,673.9999999999999
1002,40749.50000000001,21700886.562499993,"DAL",478,101,2016.9999999999998,107,56,17,24,9,"kyle-collinsworth-1",140,4326.000000000002
1003,40772,21700702,"NOP",38,6,2016.9999999999998,2,1,1,1,0,"charles-cooke-1",123,3725.9999999999995
1004,40780.5,21700599.25,"SAS",33,4,2016.9999999999998,9,2,2,1,2,"matt-costello-1",138,2277
1005,40802,21700788.307692315,"DEN",628,163,2017.0000000000002,127,25,12,20,15,"torrey-craig-1",131,4061
1006,40849.5,21700758.732142843,"ATL",978,405,2016.9999999999993,130,79,17,37,5,"tyler-dorsey-1",75,2250
1007,40899.49999999999,21700653.659090914,"NYK",473,182,2017,84,31,12,17,2,"damyean-dotson-1",134.00000000000003,3899
1008,40926.5,21700820.6,"BRK",124,34,2016.9999999999998,18,10,6,2,2,"milton-doyle-1",121,3678
1009,40932.5,21700827.5,"OKC",3,2,2017,1,0,0,1,0,"pj-dozier-1",70,1680
1010,40957.50000000001,21700538.20833333,"LAC",778,231,2016.9999999999998,84,100,36,44,6,"jawun-evans-1",53.999999999999986,1570.9999999999998
1013,41127,25230123.470588237,"PHI",275,105,2017,46,58,14,18,4,"markelle-fultz-1",24.999999999999996,892.0000000000001
1014,41138,21700813,"PHO",87,32,2017,10,12,8,7,2,"josh-gray-1",94,2096
1015,41143.5,21700777.66666667,"OKC",29,12,2017,5,8,1,2,0,"daniel-hamilton-1",71,2243
1016,41158,21701042.913043473,"PHO",387,152,2016.9999999999998,61,55,26,22,7,"shaquille-harrison-1",133,4015.9999999999995
1017,41200.99999999998,21700575.04761905,"LAL",1460,496,2016.999999999999,263,80,47,47,16,"josh-hart-1",145.99999999999991,4087.999999999998
1018,41237,21701040.999999996,"LAL",123,27,2016.9999999999998,22,6,2,2,3,"nigel-hayes-1",149.99999999999997,4440
1019,41243,21700997,"DET",7,3,2016.9999999999998,0,0,0,0,0,"reggie-hearn-1",95,1919
1020,41254.499999999985,21700918.5,"MEM",380,107,2016.9999999999995,38,22,31,19,6,"myke-henry-1",119.99999999999996,2340
1021,41273.5,21701053.555555556,"NYK",238,80,2017,41,16,2,16,4,"isaiah-hicks-1",151,2445.9999999999995
1022,41294.49999999999,21700892.54166666,"BOS",176,54,2017,24,5,7,8,2,"john-holland-1",129,4192
1023,41307.5,21701223,"LAL",64,24,2017,6,7,3,3,3,"andre-ingram-1",118,3917
1024,41322,21700544.925925937,"ORL",537,145,2016.9999999999998,99,18,33,27,30,"jonathan-isaac-1",32,838.0000000000001
1025,41339.5,39200331.62499999,"HOU",52,13,2016.9999999999998,7,3,0,3,0,"aaron-jackson-1",119.99999999999999,3792.0000000000005
1026,41381.999999999985,21700578.025974013,"PHO",1960,1012,2016.9999999999995,351,119,80,146,35,"josh-jackson-1",114.00000000000001,2154
1027,41454.5,21700661.80882351,"SAC",1507,453,2016.9999999999993,187,74,28,40,13,"justin-jackson-1",5.9999999999999964,6.9999999999999964
1028,41506.49999999999,21700286.22222223,"PHO",688,336,2017,90,126,28,49,7,"mike-james-1",111.00000000000001,2863.0000000000005
1029,41540.99999999999,22912642.787878793,"OKC",166,55,2017,34,8,6,3,8,"dakari-johnson-1",78,1185.0000000000002
1030,41559.5,21701205.75,"MEM",75,22,2016.9999999999998,11,7,2,3,0,"omari-johnson-1",120,2496
1031,41569.49999999999,21700800.874999996,"NOP",180,74,2017,38,4,5,7,1,"jalen-jones-1",128,3520
1032,41614.00000000001,21700647.89041095,"DET",1468,558,2016.9999999999993,176,124,44,69,13,"luke-kennard-1",72.99999999999996,2276.9999999999995
1035,41747.499999999985,21701041.2,"NYK",326,134,2016.9999999999995,64,26,6,12,16,"luke-kornet-1",128,3083.999999999999
1036,41796.00000000001,21700602.20779221,"LAL",2402,1242,2016.9999999999995,483,141,49,140,34,"kyle-kuzma-1",95.99999999999994,2016
1037,41841.99999999999,21701114.866666675,"ATL",403,161,2017,71,29,19,14,1,"damion-lee-1",124.99999999999999,4100
1038,41850,21700251,"DEN",2,0,2017,0,0,0,0,0,"tyler-lydon-1",71,2350
1040,41902.49999999999,21700574.367647048,"CHI",2022,1033,2016.9999999999993,508,79,39,83,40,"lauri-markkanen-1",37.00000000000001,1138.9999999999998
1041,41962.49999999999,21700630.44230768,"SAC",988,413,2016.9999999999993,130,147,34,65,10,"frank-mason-1",145,4349.999999999999
1042,41990.5,21700505.5,"CHO",19,8,2016.9999999999998,10,0,1,0,0,"mangok-mathiang-1",114,2052
1043,41994.5,21700906.25,"UTA",8,0,2016.9999999999998,1,0,1,1,0,"erik-mccree-1",123,3087
1044,41997,21700874,"IND",1,0,2017,0,0,0,0,0,"trey-mckinney-jones-1",130,3328
1045,42004.5,21700457.85714286,"TOR",54,21,2017,7,1,1,3,1,"alfonzo-mckinnie-1",96,1814
1046,42019,21700883.266666662,"TOR",128,38,2017,15,3,1,5,2,"malcolm-miller-1",111.99999999999997,2911.9999999999995
1047,42071.49999999999,24145007.43333334,"UTA",3051,1884,2016.9999999999993,361,337,134,247,31,"donovan-mitchell-1",65.00000000000001,1690
1049,42148.99999999996,21700614.365079354,"CHO",853,421,2016.999999999999,66,91,20,49,9,"malik-monk-1",37.999999999999964,1218.999999999999
1050,42181.5,21700747,"IND",9,0,2017,1,1,0,0,0,"ben-moore-1",135,3307
1052,42190,21700691,"DEN",26,10,2016.9999999999998,2,7,3,1,0,"monte-morris-1",140,4732
1053,42197,21700999.545454547,"DAL",174,96,2016.9999999999995,49,7,3,9,2,"johnathan-motley-1",101.99999999999997,2478.0000000000005
1054,42232,25429420.52542372,"BOS",556,158,2016.9999999999995,74,29,16,36,11,"abdel-nader-1",116.99999999999999,2842.9999999999986
1057,42464.50000000003,25478299.26666667,"BOS",1382,227,2016.9999999999993,189,22,24,27,4,"semi-ojeleye-1",57.99999999999999,1338.9999999999993
1059,42587.00000000001,21700943.8,"CHO",27,12,2017,4,3,0,0,0,"marcus-paige-1",141,4568
1060,42590,21701151,"MIN",4,2,2017,0,0,1,0,0,"justin-patton-1",35,885
1061,42623.00000000001,22008219.184615385,"SAS",575,147,2016.9999999999993,69,38,25,29,7,"brandon-paul-1",138,3669.9999999999986
1062,42662.50000000001,21700981.428571425,"CLE",66,7,2017,4,5,2,1,1,"london-perrantes-1",138,4429
1063,42679.49999999999,21700866.15,"PHO",224,82,2016.9999999999995,37,12,2,4,2,"alec-peters-1",134,4247
1064,42691,21700334,"PHI",7,2,2016.9999999999998,0,0,0,1,0,"jacob-pullen-1",135,3982
1065,42700.49999999999,21701108.125,"ORL",291,96,2017,27,17,3,10,3,"rodney-purvis-1",137,4096
1067,42747.49999999999,21700862.944444455,"MEM",518,201,2017,158,32,12,35,13,"ivan-rabb-1",65,1989.0000000000002
1068,42768,21700978.4,"MEM",118,29,2017,5,18,6,11,3,"xavier-rathan-mayes-1",100,3050
1069,42780.999999999985,21700982.523809515,"PHO",242,63,2016.9999999999995,39,13,10,10,2,"davon-reed-1",131,3681
1070,42792,21701222,"WAS",13,2,2017,5,0,1,0,0,"devin-robinson-1",105,2415
1071,42837.99999999999,23898388.714285716,"PHI",3106,1442,2016.9999999999995,753,738,157,322,78,"ben-simmons-1",33.00000000000001,1150.9999999999995
1072,42899.50000000001,21700857.531250004,"MEM",645,196,2016.9999999999998,50,68,18,44,5,"kobi-simmons-1",36.999999999999986,868.9999999999999
1073,42916,21701213,"IND",2,2,2017,1,0,0,0,0,"edmond-ner-1",58,1542
1074,42930.49999999999,22414837.214285713,"POR",200,64,2016.9999999999998,56,15,5,19,3,"caleb-swanigan-1",69.00000000000001,2014
1075,42994.00000000002,25538894.22222223,"BOS",3127,1463,2017.0000000000002,485,180,106,155,68,"jayson-tatum-1",28.999999999999996,965
1078,43187.999999999985,21700614.205479454,"LAC",1157,282,2016.9999999999993,140,68,48,53,25,"sindarius-thornwell-1",132.00000000000003,4197
1079,43239.49999999999,21700861.76666667,"LAC",850,291,2016.9999999999998,105,71,27,46,13,"tyrone-wallace-1",129,4076.0000000000014
1080,43256,21701012.333333332,"DAL",27,17,2016.9999999999998,9,0,0,1,0,"jameel-warney-1",135,4144
1081,43258,21700853,"ATL",17,15,2017,2,1,1,1,0,"andrew-white-1",,
1082,43268.499999999985,24700452.799999993,"SAS",157,61,2016.9999999999995,26,10,5,6,5,"derrick-white-1",33.99999999999999,1114.9999999999998
1083,43281,21700184.8,"BRK",33,4,2017,11,2,1,0,0,"jacob-wiley-1",54,1225
